order_id,customer_id,pet_id,order_date,product_id,qty_lbs,unit_price,total_amount,delivery_status,rating,channel
BB011979,C0679,PET0851,2026-01-01,P08,7.0,15.5,108.5,Delivered,5,Pickup
BB011980,C0679,PET0851,2026-01-14,P06,5.0,14.5,72.5,Delivered,5,Re-order Email
BB011981,C0680,PET0852,2026-04-09,P02,5.0,13.0,65.0,Delivered,5,Web
BB011982,C0680,PET0852,2026-04-20,P02,5.0,13.0,65.0,Delivered,,Web
BB011983,C0680,PET0853,2026-04-07,P02,4.0,13.0,52.0,Delivered,,Pickup
BB011984,C0680,PET0853,2026-04-20,P02,6.0,13.0,78.0,Delivered,5,Pickup
BB011985,C0680,PET0853,2026-04-27,P02,5.0,13.0,65.0,Delivered,,Re-order Email
BB011986,C0681,PET0854,2026-05-01,P08,5.0,15.5,77.5,Delivered,,Web
BB011987,C0682,PET0855,2026-04-17,P03,6.0,13.5,81.0,Delivered,,Web
BB011988,C0682,PET0855,2026-04-29,P07,6.0,13.5,81.0,Delivered,,Web
BB011989,C0683,PET0856,2026-04-26,P03,5.0,13.5,67.5,Delivered,5,Web
BB011990,C0684,PET0857,2026-04-23,P02,6.0,13.0,78.0,Delivered,,Web
BB011991,C0685,PET0858,2026-04-05,P07,5.0,13.5,67.5,Delivered,5,Web
BB011992,C0685,PET0858,2026-04-13,P07,4.0,13.5,54.0,Delivered,,Web
BB011993,C0685,PET0858,2026-04-26,P07,5.0,13.5,67.5,Delivered,,Pickup
BB011994,C0685,PET0859,2026-04-05,P02,5.0,13.0,65.0,Delivered,,Web
BB011995,C0685,PET0859,2026-04-14,P03,4.0,13.5,54.0,Delivered,,Re-order Email
BB011996,C0685,PET0859,2026-04-26,P07,5.0,13.5,67.5,Delivered,,Pickup
BB011997,C0686,PET0860,2025-10-17,P03,3.0,13.5,40.5,Delivered,,Re-order Email
BB011998,C0686,PET0860,2025-10-25,P09,7.0,12.5,87.5,Delivered,,Web
BB011999,C0686,PET0860,2025-11-02,P09,4.0,12.5,50.0,Delivered,4,Pickup
BB012000,C0686,PET0860,2025-11-16,P09,5.0,12.5,62.5,Delivered,4,Re-order Email
BB012001,C0686,PET0860,2025-11-27,P09,6.0,12.5,75.0,Delivered,,Pickup
BB012002,C0686,PET0860,2025-12-09,P01,4.0,14.5,58.0,Delivered,,Re-order Email
BB012003,C0686,PET0860,2025-12-17,P09,5.0,12.5,62.5,Delivered,,Pickup
BB012004,C0686,PET0860,2025-12-29,P09,3.0,12.5,37.5,Delivered,,Web
BB012005,C0686,PET0860,2026-01-06,P09,7.0,12.5,87.5,Delivered,,Web
BB012006,C0686,PET0860,2026-01-20,P09,4.0,12.5,50.0,Delivered,,Web
BB012007,C0686,PET0860,2026-01-30,P09,6.0,12.5,75.0,Delivered,5,Web
BB012008,C0686,PET0860,2026-02-06,P12,4.0,12.5,50.0,Delivered,5,Web
BB012009,C0686,PET0860,2026-02-13,P09,5.0,12.5,62.5,Delivered,5,Web
BB012010,C0686,PET0860,2026-02-27,P09,5.0,12.5,62.5,Delivered,,Web
BB012011,C0686,PET0860,2026-03-09,P09,3.0,12.5,37.5,Delivered,4,Web
BB012012,C0686,PET0860,2026-03-23,P09,5.0,12.5,62.5,Delivered,,Re-order Email
BB012013,C0686,PET0860,2026-03-30,P09,4.0,12.5,50.0,Delivered,4,Web
BB012014,C0686,PET0860,2026-04-10,P08,6.0,15.5,93.0,Delivered,,Web
BB012015,C0686,PET0860,2026-04-17,P09,4.0,12.5,50.0,Delivered,,Web
BB012016,C0686,PET0860,2026-04-25,P09,6.0,12.5,75.0,Delivered,,Web
BB012017,C0687,PET0861,2025-10-29,P03,3.0,13.5,40.5,Delivered,4,Web
BB012018,C0687,PET0861,2025-11-08,P03,6.0,13.5,81.0,Delivered,5,Re-order Email
BB012019,C0687,PET0861,2025-11-17,P01,4.0,14.5,58.0,Delivered,,Web
BB012020,C0687,PET0861,2025-11-29,P03,4.0,13.5,54.0,Delivered,,Web
BB012021,C0687,PET0861,2025-12-13,P03,5.0,13.5,67.5,Delivered,5,Web
BB012022,C0687,PET0861,2025-12-21,P01,5.0,14.5,72.5,Delivered,,Web
BB012023,C0687,PET0861,2026-01-03,P03,4.0,13.5,54.0,Delivered,,Re-order Email
BB012024,C0687,PET0861,2026-01-12,P03,5.0,13.5,67.5,Delivered,,Pickup
BB012025,C0687,PET0861,2026-01-19,P03,6.0,13.5,81.0,Delivered,,Web
BB012026,C0687,PET0861,2026-01-30,P07,4.0,13.5,54.0,Delivered,5,Web
BB012027,C0687,PET0861,2026-02-09,P03,4.0,13.5,54.0,Delivered,,Web
BB012028,C0687,PET0861,2026-02-18,P09,4.0,12.5,50.0,Delivered,,Re-order Email
BB012029,C0687,PET0861,2026-03-02,P03,4.0,13.5,54.0,Delivered,4,Re-order Email
BB012030,C0687,PET0861,2026-03-12,P02,3.0,13.0,39.0,Delivered,5,Web
BB012031,C0687,PET0861,2026-03-19,P03,6.0,13.5,81.0,Delivered,,Web
BB012032,C0687,PET0861,2026-03-27,P03,5.0,13.5,67.5,Delivered,,Web
BB012033,C0687,PET0861,2026-04-08,P08,5.0,15.5,77.5,Delivered,,Web
BB012034,C0687,PET0861,2026-04-19,P03,6.0,13.5,81.0,Delivered,,Web
BB012035,C0687,PET0862,2025-10-27,P09,5.0,12.5,62.5,Delivered,,Web
BB012036,C0687,PET0862,2025-11-07,P03,5.0,13.5,67.5,Delivered,5,Web
BB012037,C0687,PET0862,2025-11-21,P08,7.0,15.5,108.5,Delivered,,Pickup
BB012038,C0687,PET0862,2025-11-29,P03,4.0,13.5,54.0,Delivered,,Web
BB012039,C0687,PET0862,2025-12-09,P03,5.0,13.5,67.5,Delivered,,Re-order Email
BB012040,C0687,PET0862,2025-12-16,P03,5.0,13.5,67.5,Delivered,,Web
BB012041,C0687,PET0862,2025-12-28,P07,4.0,13.5,54.0,Delivered,,Re-order Email
BB012042,C0687,PET0862,2026-01-10,P03,5.0,13.5,67.5,Delivered,,Re-order Email
BB012043,C0687,PET0862,2026-01-19,P03,5.0,13.5,67.5,Delivered,,Web
BB012044,C0687,PET0862,2026-01-26,P09,4.0,12.5,50.0,Delivered,,Web
BB012045,C0687,PET0862,2026-02-05,P03,5.0,13.5,67.5,Delivered,5,Pickup
BB012046,C0687,PET0862,2026-02-19,P02,5.0,13.0,65.0,Delivered,,Pickup
BB012047,C0687,PET0862,2026-02-28,P03,5.0,13.5,67.5,Delivered,,Web
BB012048,C0687,PET0862,2026-03-11,P03,5.0,13.5,67.5,Delivered,,Web
BB012049,C0687,PET0862,2026-03-25,P01,6.0,14.5,87.0,Delivered,5,Web
BB012050,C0687,PET0862,2026-04-02,P03,5.0,13.5,67.5,Delivered,5,Web
BB012051,C0687,PET0862,2026-04-11,P03,2.0,13.5,27.0,Delivered,,Web
BB012052,C0687,PET0862,2026-04-19,P03,5.0,13.5,67.5,Delivered,5,Web
BB012053,C0688,PET0863,2025-12-29,P06,4.0,14.5,58.0,Delivered,,Re-order Email
BB012054,C0688,PET0863,2026-01-05,P06,4.0,14.5,58.0,Delivered,,Web
BB012055,C0688,PET0863,2026-01-14,P06,6.0,14.5,87.0,Delivered,,Web
BB012056,C0688,PET0863,2026-01-26,P06,4.0,14.5,58.0,Delivered,4,Pickup
BB012057,C0688,PET0863,2026-02-04,P06,7.0,14.5,101.5,Delivered,,Web
BB012058,C0688,PET0863,2026-02-16,P06,4.0,14.5,58.0,Delivered,,Web
BB012059,C0688,PET0863,2026-02-23,P06,5.0,14.5,72.5,Delivered,3,Web
BB012060,C0688,PET0863,2026-03-02,P06,4.0,14.5,58.0,Delivered,,Web
BB012061,C0688,PET0863,2026-03-09,P10,5.0,13.0,65.0,Delivered,,Web
BB012062,C0688,PET0863,2026-03-19,P09,6.0,12.5,75.0,Delivered,,Re-order Email
BB012063,C0688,PET0863,2026-03-28,P06,6.0,14.5,87.0,Delivered,,Web
BB012064,C0688,PET0863,2026-04-08,P02,7.0,13.0,91.0,Delivered,,Re-order Email
BB012065,C0689,PET0864,2026-04-25,P06,6.0,14.5,87.0,Delivered,,Re-order Email
BB012066,C0690,PET0865,2026-04-28,P03,3.0,13.5,40.5,Delivered,,Web
BB012067,C0691,PET0866,2025-08-27,P10,5.0,13.0,65.0,Delivered,5,Web
BB012068,C0691,PET0866,2025-09-06,P10,3.0,13.0,39.0,Delivered,,Web
BB012069,C0691,PET0866,2025-09-14,P11,3.0,12.0,36.0,Delivered,5,Web
BB012070,C0691,PET0866,2025-09-28,P10,6.0,13.0,78.0,Delivered,5,Web
BB012071,C0691,PET0866,2025-10-07,P10,4.0,13.0,52.0,Delivered,5,Web
BB012072,C0691,PET0866,2025-10-16,P10,4.0,13.0,52.0,Delivered,5,Web
BB012073,C0691,PET0866,2025-10-23,P10,6.0,13.0,78.0,Delivered,,Web
BB012074,C0691,PET0866,2025-10-31,P09,5.0,12.5,62.5,Delivered,,Web
BB012075,C0691,PET0866,2025-11-07,P10,5.0,13.0,65.0,Delivered,,Web
BB012076,C0691,PET0866,2025-11-17,P02,6.0,13.0,78.0,Delivered,,Pickup
BB012077,C0691,PET0866,2025-11-29,P10,6.0,13.0,78.0,Delivered,,Web
BB012078,C0691,PET0866,2025-12-12,P10,4.0,13.0,52.0,Delivered,,Web
BB012079,C0691,PET0866,2025-12-21,P10,3.0,13.0,39.0,Delivered,5,Web
BB012080,C0691,PET0866,2026-01-04,P01,3.0,14.5,43.5,Delivered,,Web
BB012081,C0691,PET0866,2026-01-12,P10,5.0,13.0,65.0,Delivered,,Web
BB012082,C0691,PET0866,2026-01-22,P10,5.0,13.0,65.0,Delivered,,Web
BB012083,C0691,PET0866,2026-01-31,P10,4.0,13.0,52.0,Delivered,,Web
BB012084,C0691,PET0866,2026-02-14,P09,6.0,12.5,75.0,Delivered,5,Web
BB012085,C0691,PET0866,2026-02-22,P10,5.0,13.0,65.0,Delivered,,Re-order Email
BB012086,C0691,PET0866,2026-03-08,P10,3.0,13.0,39.0,Delivered,,Web
BB012087,C0691,PET0866,2026-03-20,P10,6.0,13.0,78.0,Delivered,,Web
BB012088,C0691,PET0866,2026-04-03,P06,4.0,14.5,58.0,Delivered,5,Re-order Email
BB012089,C0691,PET0866,2026-04-15,P10,6.0,13.0,78.0,Delivered,5,Web
BB012090,C0691,PET0866,2026-04-24,P10,4.0,13.0,52.0,Delivered,4,Pickup
BB012091,C0692,PET0867,2025-04-23,P01,4.0,14.5,58.0,Delivered,,Web
BB012092,C0692,PET0867,2025-05-04,P01,4.0,14.5,58.0,Delivered,,Re-order Email
BB012093,C0692,PET0867,2025-05-12,P01,5.0,14.5,72.5,Delivered,,Pickup
BB012094,C0692,PET0867,2025-05-26,P01,3.0,14.5,43.5,Delivered,,Web
BB012095,C0692,PET0867,2025-06-05,P01,6.0,14.5,87.0,Delivered,,Web
BB012096,C0692,PET0867,2025-06-17,P01,6.0,14.5,87.0,Delivered,,Web
BB012097,C0692,PET0867,2025-07-01,P01,6.0,14.5,87.0,Delivered,,Re-order Email
BB012098,C0692,PET0867,2025-07-11,P01,4.0,14.5,58.0,Delivered,5,Web
BB012099,C0692,PET0867,2025-07-24,P01,5.0,14.5,72.5,Delivered,,Web
BB012100,C0692,PET0867,2025-08-02,P01,3.0,14.5,43.5,Delivered,,Web
BB012101,C0692,PET0867,2025-08-14,P01,3.0,14.5,43.5,Delivered,5,Re-order Email
BB012102,C0692,PET0867,2025-08-25,P01,5.0,14.5,72.5,Delivered,5,Re-order Email
BB012103,C0692,PET0867,2025-09-07,P07,4.0,13.5,54.0,Delivered,,Web
BB012104,C0692,PET0867,2025-09-18,P01,3.0,14.5,43.5,Delivered,5,Web
BB012105,C0692,PET0867,2025-10-02,P01,6.0,14.5,87.0,Delivered,5,Web
BB012106,C0692,PET0867,2025-10-12,P01,5.0,14.5,72.5,Delivered,4,Web
BB012107,C0692,PET0867,2025-10-21,P01,6.0,14.5,87.0,Delivered,,Web
BB012108,C0692,PET0867,2025-10-29,P01,7.0,14.5,101.5,Delivered,,Web
BB012109,C0692,PET0867,2025-11-10,P01,3.0,14.5,43.5,Delivered,5,Web
BB012110,C0692,PET0867,2025-11-19,P01,5.0,14.5,72.5,Delivered,4,Web
BB012111,C0692,PET0867,2025-12-01,P01,7.0,14.5,101.5,Delivered,,Web
BB012112,C0692,PET0867,2025-12-08,P01,7.0,14.5,101.5,Delivered,,Web
BB012113,C0692,PET0867,2025-12-19,P01,4.0,14.5,58.0,Delivered,5,Web
BB012114,C0692,PET0867,2025-12-28,P11,4.0,12.0,48.0,Delivered,5,Web
BB012115,C0692,PET0867,2026-01-10,P01,3.0,14.5,43.5,Delivered,,Web
BB012116,C0692,PET0867,2026-01-23,P01,6.0,14.5,87.0,Delivered,3,Web
BB012117,C0692,PET0867,2026-02-01,P12,7.0,12.5,87.5,Delivered,4,Re-order Email
BB012118,C0692,PET0867,2026-02-10,P01,4.0,14.5,58.0,Delivered,,Re-order Email
BB012119,C0692,PET0867,2026-02-22,P01,4.0,14.5,58.0,Delivered,,Web
BB012120,C0692,PET0867,2026-03-08,P01,5.0,14.5,72.5,Delivered,,Web
BB012121,C0692,PET0867,2026-03-20,P01,4.0,14.5,58.0,Delivered,,Web
BB012122,C0692,PET0867,2026-03-29,P02,5.0,13.0,65.0,Delivered,,Web
BB012123,C0692,PET0867,2026-04-10,P06,5.0,14.5,72.5,Delivered,,Pickup
BB012124,C0692,PET0867,2026-04-17,P01,4.0,14.5,58.0,Delivered,,Web
BB012125,C0693,PET0868,2026-03-19,P11,5.0,12.0,60.0,Delivered,,Web
BB012126,C0693,PET0868,2026-03-31,P11,7.0,12.0,84.0,Delivered,,Re-order Email
BB012127,C0693,PET0868,2026-04-14,P11,4.0,12.0,48.0,Delivered,,Web
BB012128,C0693,PET0868,2026-04-24,P11,5.0,12.0,60.0,Delivered,,Web
BB012129,C0693,PET0869,2026-03-19,P03,6.0,13.5,81.0,Delivered,,Web
BB012130,C0693,PET0869,2026-04-02,P07,4.0,13.5,54.0,Delivered,,Web
BB012131,C0693,PET0869,2026-04-13,P03,5.0,13.5,67.5,Delivered,4,Web
BB012132,C0693,PET0869,2026-04-25,P12,4.0,12.5,50.0,Delivered,5,Web
BB012133,C0694,PET0870,2025-08-12,P10,6.0,13.0,78.0,Delivered,5,Web
BB012134,C0694,PET0870,2025-08-25,P09,7.0,12.5,87.5,Delivered,,Re-order Email
BB012135,C0694,PET0870,2025-09-02,P09,5.0,12.5,62.5,Delivered,,Web
BB012136,C0694,PET0870,2025-09-11,P09,6.0,12.5,75.0,Delivered,,Web
BB012137,C0694,PET0870,2025-09-18,P09,4.0,12.5,50.0,Delivered,5,Web
BB012138,C0694,PET0870,2025-09-28,P09,5.0,12.5,62.5,Delivered,5,Re-order Email
BB012139,C0694,PET0870,2025-10-06,P09,7.0,12.5,87.5,Delivered,,Web
BB012140,C0694,PET0870,2025-10-17,P09,3.0,12.5,37.5,Delivered,3,Web
BB012141,C0694,PET0870,2025-10-28,P02,5.0,13.0,65.0,Delivered,4,Pickup
BB012142,C0694,PET0870,2025-11-11,P09,3.0,12.5,37.5,Delivered,,Pickup
BB012143,C0694,PET0870,2025-11-19,P11,4.0,12.0,48.0,Delivered,,Web
BB012144,C0694,PET0870,2025-11-27,P09,6.0,12.5,75.0,Delivered,,Web
BB012145,C0694,PET0870,2025-12-09,P09,5.0,12.5,62.5,Delivered,3,Web
BB012146,C0694,PET0870,2025-12-17,P09,4.0,12.5,50.0,Delivered,5,Web
BB012147,C0694,PET0870,2025-12-30,P09,5.0,12.5,62.5,Delivered,,Re-order Email
BB012148,C0694,PET0870,2026-01-11,P06,4.0,14.5,58.0,Delivered,,Web
BB012149,C0694,PET0870,2026-01-22,P09,2.0,12.5,25.0,Delivered,4,Web
BB012150,C0694,PET0870,2026-02-02,P09,4.0,12.5,50.0,Delivered,,Web
BB012151,C0694,PET0870,2026-02-13,P09,5.0,12.5,62.5,Delivered,,Web
BB012152,C0694,PET0870,2026-02-24,P03,6.0,13.5,81.0,Delivered,5,Web
BB012153,C0694,PET0870,2026-03-03,P09,4.0,12.5,50.0,Delivered,5,Web
BB012154,C0694,PET0870,2026-03-13,P09,5.0,12.5,62.5,Delivered,,Re-order Email
BB012155,C0694,PET0870,2026-03-21,P09,5.0,12.5,62.5,Delivered,,Web
BB012156,C0694,PET0870,2026-03-28,P08,2.0,15.5,31.0,Delivered,5,Re-order Email
BB012157,C0694,PET0870,2026-04-09,P11,3.0,12.0,36.0,Delivered,5,Web
BB012158,C0694,PET0870,2026-04-18,P09,2.0,12.5,25.0,Delivered,,Re-order Email
BB012159,C0695,PET0871,2026-01-14,P03,5.0,13.5,67.5,Delivered,,Web
BB012160,C0695,PET0871,2026-01-25,P03,2.0,13.5,27.0,Delivered,5,Pickup
BB012161,C0695,PET0871,2026-02-05,P04,6.0,14.0,84.0,Delivered,,Web
BB012162,C0695,PET0871,2026-02-16,P03,5.0,13.5,67.5,Delivered,,Pickup
BB012163,C0695,PET0871,2026-02-23,P10,6.0,13.0,78.0,Delivered,,Web
BB012164,C0695,PET0871,2026-03-03,P03,5.0,13.5,67.5,Delivered,,Web
BB012165,C0695,PET0871,2026-03-12,P03,3.0,13.5,40.5,Delivered,5,Re-order Email
BB012166,C0695,PET0871,2026-03-25,P08,6.0,15.5,93.0,Delivered,,Web
BB012167,C0695,PET0871,2026-04-04,P03,3.0,13.5,40.5,Delivered,,Re-order Email
BB012168,C0695,PET0871,2026-04-12,P10,6.0,13.0,78.0,Delivered,,Web
BB012169,C0695,PET0871,2026-04-20,P03,5.0,13.5,67.5,Delivered,4,Web
BB012170,C0695,PET0872,2026-01-12,P10,3.0,13.0,39.0,Delivered,5,Web
BB012171,C0695,PET0872,2026-01-25,P10,6.0,13.0,78.0,Delivered,,Re-order Email
BB012172,C0695,PET0872,2026-02-01,P01,5.0,14.5,72.5,Delivered,,Web
BB012173,C0695,PET0872,2026-02-14,P10,3.0,13.0,39.0,Delivered,,Web
BB012174,C0695,PET0872,2026-02-26,P01,3.0,14.5,43.5,Delivered,5,Web
BB012175,C0695,PET0872,2026-03-05,P10,4.0,13.0,52.0,Delivered,,Web
BB012176,C0695,PET0872,2026-03-18,P10,5.0,13.0,65.0,Delivered,5,Web
BB012177,C0695,PET0872,2026-03-28,P10,6.0,13.0,78.0,Delivered,,Re-order Email
BB012178,C0695,PET0872,2026-04-06,P07,4.0,13.5,54.0,Delivered,4,Web
BB012179,C0695,PET0872,2026-04-19,P10,5.0,13.0,65.0,Delivered,,Re-order Email
BB012180,C0696,PET0873,2026-01-03,P07,4.0,13.5,54.0,Delivered,,Pickup
BB012181,C0696,PET0873,2026-01-17,P07,4.0,13.5,54.0,Delivered,,Web
BB012182,C0696,PET0873,2026-01-29,P07,5.0,13.5,67.5,Delivered,5,Web
BB012183,C0696,PET0873,2026-02-10,P01,5.0,14.5,72.5,Delivered,,Web
BB012184,C0696,PET0873,2026-02-18,P07,3.0,13.5,40.5,Delivered,,Web
BB012185,C0696,PET0873,2026-02-28,P07,6.0,13.5,81.0,Delivered,,Pickup
BB012186,C0696,PET0873,2026-03-10,P01,2.0,14.5,29.0,Delivered,,Web
BB012187,C0696,PET0873,2026-03-18,P07,6.0,13.5,81.0,Delivered,4,Web
BB012188,C0696,PET0873,2026-03-28,P07,3.0,13.5,40.5,Delivered,4,Re-order Email
BB012189,C0696,PET0873,2026-04-09,P07,4.0,13.5,54.0,Delivered,3,Web
BB012190,C0696,PET0873,2026-04-19,P12,7.0,12.5,87.5,Delivered,,Re-order Email
BB012191,C0698,PET0875,2026-04-30,P12,6.0,12.5,75.0,Delivered,,Web
BB012192,C0698,PET0876,2026-04-30,P03,4.0,13.5,54.0,Delivered,4,Web
BB012193,C0699,PET0877,2026-03-07,P09,5.0,12.5,62.5,Delivered,,Web
BB012194,C0699,PET0877,2026-03-14,P09,6.0,12.5,75.0,Delivered,4,Web
BB012195,C0699,PET0877,2026-03-26,P09,4.0,12.5,50.0,Delivered,,Web
BB012196,C0699,PET0877,2026-04-08,P09,4.0,12.5,50.0,Delivered,3,Re-order Email
BB012197,C0699,PET0877,2026-04-17,P09,4.0,12.5,50.0,Delivered,5,Web
BB012198,C0699,PET0877,2026-04-29,P09,4.0,12.5,50.0,Delivered,,Web
BB012199,C0699,PET0878,2026-03-09,P08,6.0,15.5,93.0,Delivered,,Re-order Email
BB012200,C0699,PET0878,2026-03-19,P06,5.0,14.5,72.5,Delivered,5,Web
BB012201,C0699,PET0878,2026-03-27,P08,4.0,15.5,62.0,Delivered,5,Web
BB012202,C0699,PET0878,2026-04-05,P08,5.0,15.5,77.5,Delivered,,Web
BB012203,C0699,PET0878,2026-04-12,P12,4.0,12.5,50.0,Delivered,5,Re-order Email
BB012204,C0699,PET0878,2026-04-25,P08,6.0,15.5,93.0,Delivered,,Web
BB012205,C0700,PET0879,2025-11-05,P11,5.0,12.0,60.0,Delivered,,Web
BB012206,C0700,PET0879,2025-11-18,P11,5.0,12.0,60.0,Delivered,,Web
BB012207,C0700,PET0879,2025-12-01,P11,3.0,12.0,36.0,Delivered,,Web
BB012208,C0700,PET0879,2025-12-12,P11,5.0,12.0,60.0,Delivered,,Web
BB012209,C0700,PET0879,2025-12-26,P11,3.0,12.0,36.0,Delivered,,Pickup
BB012210,C0700,PET0879,2026-01-05,P07,7.0,13.5,94.5,Delivered,,Web
BB012211,C0700,PET0879,2026-01-19,P01,3.0,14.5,43.5,Delivered,5,Web
BB012212,C0700,PET0879,2026-01-27,P11,4.0,12.0,48.0,Delivered,,Pickup
BB012213,C0700,PET0879,2026-02-10,P11,6.0,12.0,72.0,Delivered,,Web
BB012214,C0700,PET0879,2026-02-17,P03,3.0,13.5,40.5,Delivered,,Re-order Email
BB012215,C0700,PET0879,2026-02-28,P11,4.0,12.0,48.0,Delivered,,Pickup
BB012216,C0700,PET0879,2026-03-09,P11,5.0,12.0,60.0,Delivered,,Web
BB012217,C0700,PET0879,2026-03-23,P11,5.0,12.0,60.0,Delivered,,Web
BB012218,C0700,PET0879,2026-04-05,P11,5.0,12.0,60.0,Delivered,,Web
BB012219,C0700,PET0879,2026-04-16,P11,3.0,12.0,36.0,Delivered,,Pickup
BB012220,C0700,PET0879,2026-04-24,P11,4.0,12.0,48.0,Delivered,5,Pickup
BB012221,C0701,PET0880,2025-02-19,P12,4.0,12.5,50.0,Delivered,5,Web
BB012222,C0701,PET0880,2025-03-01,P02,6.0,13.0,78.0,Delivered,,Web
BB012223,C0701,PET0880,2025-03-12,P12,4.0,12.5,50.0,Delivered,5,Pickup
BB012224,C0701,PET0880,2025-03-24,P12,7.0,12.5,87.5,Delivered,,Re-order Email
BB012225,C0701,PET0880,2025-04-03,P12,4.0,12.5,50.0,Delivered,,Web
BB012226,C0701,PET0880,2025-04-10,P12,2.0,12.5,25.0,Delivered,,Web
BB012227,C0701,PET0880,2025-04-20,P12,7.0,12.5,87.5,Delivered,,Pickup
BB012228,C0701,PET0880,2025-04-27,P12,4.0,12.5,50.0,Delivered,,Web
BB012229,C0701,PET0880,2025-05-07,P12,6.0,12.5,75.0,Delivered,,Web
BB012230,C0701,PET0880,2025-05-17,P12,5.0,12.5,62.5,Delivered,5,Web
BB012231,C0701,PET0880,2025-05-28,P12,5.0,12.5,62.5,Delivered,,Web
BB012232,C0701,PET0880,2025-07-09,P12,5.0,12.5,62.5,Delivered,5,Web
BB012233,C0701,PET0880,2025-07-22,P12,4.0,12.5,50.0,Delivered,4,Web
BB012234,C0701,PET0880,2025-08-03,P12,6.0,12.5,75.0,Delivered,,Pickup
BB012235,C0701,PET0880,2025-08-10,P07,7.0,13.5,94.5,Delivered,,Web
BB012236,C0701,PET0880,2025-08-20,P12,3.0,12.5,37.5,Delivered,,Web
BB012237,C0701,PET0880,2025-09-02,P12,4.0,12.5,50.0,Delivered,,Re-order Email
BB012238,C0701,PET0880,2025-09-12,P12,4.0,12.5,50.0,Delivered,,Web
BB012239,C0701,PET0880,2025-09-20,P12,6.0,12.5,75.0,Delivered,,Web
BB012240,C0701,PET0880,2025-10-02,P12,3.0,12.5,37.5,Delivered,,Web
BB012241,C0701,PET0880,2025-10-11,P12,4.0,12.5,50.0,Delivered,,Web
BB012242,C0701,PET0880,2025-10-24,P12,4.0,12.5,50.0,Delivered,,Pickup
BB012243,C0701,PET0880,2025-11-01,P12,3.0,12.5,37.5,Delivered,,Web
BB012244,C0701,PET0880,2025-11-13,P02,6.0,13.0,78.0,Delivered,3,Web
BB012245,C0701,PET0880,2025-11-23,P09,6.0,12.5,75.0,Delivered,5,Web
BB012246,C0701,PET0880,2025-12-03,P12,3.0,12.5,37.5,Delivered,5,Web
BB012247,C0701,PET0880,2025-12-12,P12,3.0,12.5,37.5,Delivered,5,Pickup
BB012248,C0701,PET0880,2025-12-21,P12,5.0,12.5,62.5,Delivered,,Pickup
BB012249,C0701,PET0880,2025-12-31,P12,5.0,12.5,62.5,Delivered,,Web
BB012250,C0701,PET0880,2026-01-13,P12,5.0,12.5,62.5,Delivered,,Web
BB012251,C0701,PET0880,2026-01-22,P12,4.0,12.5,50.0,Delivered,,Web
BB012252,C0701,PET0880,2026-02-02,P12,5.0,12.5,62.5,Delivered,,Web
BB012253,C0701,PET0880,2026-02-10,P12,6.0,12.5,75.0,Delivered,,Pickup
BB012254,C0701,PET0880,2026-02-21,P02,4.0,13.0,52.0,Delivered,,Web
BB012255,C0701,PET0880,2026-03-06,P12,6.0,12.5,75.0,Delivered,4,Web
BB012256,C0701,PET0880,2026-03-19,P03,5.0,13.5,67.5,Delivered,,Web
BB012257,C0701,PET0880,2026-03-26,P12,6.0,12.5,75.0,Delivered,,Web
BB012258,C0701,PET0880,2026-04-08,P12,5.0,12.5,62.5,Delivered,5,Web
BB012259,C0701,PET0880,2026-04-18,P11,5.0,12.0,60.0,Delivered,,Web
BB012260,C0702,PET0881,2025-10-06,P06,3.0,14.5,43.5,Delivered,,Re-order Email
BB012261,C0702,PET0881,2025-10-14,P06,4.0,14.5,58.0,Delivered,5,Web
BB012262,C0702,PET0881,2025-10-24,P08,7.0,15.5,108.5,Delivered,5,Web
BB012263,C0702,PET0881,2025-10-31,P04,3.0,14.0,42.0,Delivered,4,Web
BB012264,C0702,PET0881,2025-11-09,P06,5.0,14.5,72.5,Delivered,,Web
BB012265,C0702,PET0881,2025-11-22,P11,5.0,12.0,60.0,Delivered,,Web
BB012266,C0702,PET0881,2025-12-05,P06,3.0,14.5,43.5,Delivered,,Web
BB012267,C0702,PET0881,2025-12-17,P06,5.0,14.5,72.5,Delivered,,Web
BB012268,C0702,PET0881,2025-12-25,P06,6.0,14.5,87.0,Delivered,,Web
BB012269,C0702,PET0881,2026-01-05,P06,5.0,14.5,72.5,Delivered,,Pickup
BB012270,C0702,PET0881,2026-01-12,P06,5.0,14.5,72.5,Delivered,4,Web
BB012271,C0702,PET0881,2026-01-21,P10,5.0,13.0,65.0,Delivered,,Pickup
BB012272,C0702,PET0881,2026-01-31,P07,4.0,13.5,54.0,Delivered,,Re-order Email
BB012273,C0702,PET0881,2026-02-07,P06,6.0,14.5,87.0,Delivered,,Web
BB012274,C0702,PET0881,2026-02-17,P12,6.0,12.5,75.0,Delivered,,Web
BB012275,C0702,PET0881,2026-02-25,P07,5.0,13.5,67.5,Delivered,,Web
BB012276,C0702,PET0881,2026-03-05,P06,5.0,14.5,72.5,Delivered,,Web
BB012277,C0702,PET0881,2026-03-14,P06,4.0,14.5,58.0,Delivered,,Web
BB012278,C0702,PET0881,2026-03-22,P12,6.0,12.5,75.0,Delivered,,Re-order Email
BB012279,C0702,PET0881,2026-03-30,P06,3.0,14.5,43.5,Delivered,5,Web
